Date,Daily Return
2024-01-02,0.001491520357524756
2024-01-03,-0.06158087263741796
2024-01-04,0.02636019798833411
2024-01-05,-0.00017226204489362296
2024-01-06,-0.011911266210730354
2024-01-07,-0.008368389496710593
2024-01-08,0.04956067963271038
2024-01-09,0.005055408575588727
2024-01-10,0.10119141078079541
2024-01-11,0.014529094117638142
2024-01-12,-0.036325484903951155
2024-01-13,0.020653007406344237
2024-01-14,-0.04050173658734413
2024-01-15,0.01582473361444947
2024-01-16,0.030392806292802277
2024-01-17,-0.022924597112815248
2024-01-18,-0.024264882460276693
2024-01-19,0.009112105809166549
2024-01-20,-0.007997363142403069
2024-01-21,-0.006347624922185768
2024-01-22,-0.05830959162402838
2024-01-23,-0.030352942295125973
2024-01-24,-0.0031795028247356694
2024-01-25,-0.007096988643921831
2024-01-26,0.022315585616102362
2024-01-27,0.0003026990938410634
2024-01-28,-0.004708017139361198
2024-01-29,0.02651747163790663
2024-01-30,0.011838016077853064
2024-01-31,-0.02642328277923489
2024-02-01,0.009323048929214206
2024-02-02,0.0018288626271742991
2024-02-03,-0.005199115184661651
2024-02-04,-0.002827560592065126
2024-02-05,0.0040806224708709316
2024-02-06,0.03189061801573012
2024-02-07,0.021728004179265792
2024-02-08,-0.0015837568973957605
2024-02-09,0.02793873689875137
2024-02-10,0.005512587075457986
2024-02-11,0.002535668266889557
2024-02-12,0.060036360595147054
2024-02-13,-0.005993216346274366
2024-02-14,0.05136545149773286
2024-02-15,0.016730812227639058
2024-02-16,-0.007324619212465078
2024-02-17,-0.006070139812886177
2024-02-18,0.03313106792926823
2024-02-19,0.022430254937596983
2024-02-20,0.02375647368863687
2024-02-21,-0.014318281375232278
2024-02-22,0.0002194536901753974
2024-02-23,-0.01661023205546175
2024-02-24,0.02420809632265497
2024-02-25,0.04020580227502868
2024-02-26,0.021298694046122835
2024-02-27,0.0206120684504405
2024-02-28,0.04351478842287437
2024-02-29,-0.012932076026531347
2024-03-01,0.02786849665007196
2024-03-02,-0.003785719397915277
2024-03-03,0.020146944548209422
2024-03-04,0.039942835603055116
2024-03-05,-0.02078793930730316
2024-03-06,0.07433596350833915
2024-03-07,0.01443259270225794
2024-03-08,0.0045719642318817755
2024-03-09,0.006001424424042279
2024-03-10,-0.00874129449649308
2024-03-11,0.047730671374699885
2024-03-12,-0.021190960052674845
2024-03-13,0.006578402189656218
2024-03-14,-0.030779476587110888
2024-03-15,-0.03809292261097419
2024-03-16,-0.05685343706857138
2024-03-17,0.03393634003909307
2024-03-18,-0.0341608641249429
2024-03-19,-0.10243560798455653
2024-03-20,0.11267192037115104
2024-03-21,-0.0058068810073729216
2024-03-22,-0.04560653406668436
2024-03-23,0.0008717090110383907
2024-03-24,0.035378137308897495
2024-03-25,0.039438972943898865
2024-03-26,-0.0009409678643157449
2024-03-27,-0.024359450730277232
2024-03-28,0.017479056214108946
2024-03-29,-0.013896014686989755
2024-03-30,-0.0010996667352133338
2024-03-31,0.03988435846648297
2024-04-01,-0.03915351882861429
2024-04-02,-0.0649910010049034
2024-04-03,0.010437847565395009
2024-04-04,0.00561647566373269
2024-04-05,-0.0033498911937862585
2024-04-06,0.010635674717235144
2024-04-07,0.02960803456678729
2024-04-08,0.07001548335394525
2024-04-09,-0.051451781685670994
2024-04-10,0.011004831112360725
2024-04-11,-0.010861205883757163
2024-04-12,-0.07480580700184813
2024-04-13,-0.07342952756850973
2024-04-14,0.050597851556279494
2024-04-15,-0.01753011445356112
2024-04-16,-0.005377925568445963
2024-04-17,-0.03247819118850337
2024-04-18,0.027238683519387852
2024-04-19,-0.0022012272375354636
2024-04-20,0.032147655318233825
2024-04-21,-0.0032741746890918577
2024-04-22,0.017273130222613897
2024-04-23,0.0057031560320381924
2024-04-24,-0.024878460883124842
2024-04-25,0.005320185415315981
2024-04-26,-0.008346157799679732
2024-04-27,0.03897667565831631
2024-04-28,0.0032613458524253236
2024-04-29,-0.01451087129353712
2024-04-30,-0.06317729070733402
2024-05-01,-0.014109611457047588
2024-05-02,0.0061902767768931
2024-05-03,0.03861011747338838
2024-05-04,0.004522066678476877
2024-05-05,0.006310224609351378
2024-05-06,-0.02375337855399917
2024-05-07,-0.01833385054066039
2024-05-08,-0.010949302229649516
2024-05-09,0.0209719132026831
2024-05-10,-0.041577205332458456
2024-05-11,0.0006223095933592937
2024-05-12,0.005873005038939505
2024-05-13,0.007053539594945368
2024-05-14,-0.023124226599441355
2024-05-15,0.05410973083044013
2024-05-16,-0.030267969283067964
2024-05-17,0.050587747570991715
2024-05-18,0.009317781735288744
2024-05-19,-0.0163646468279689
2024-05-20,0.19272223475749883
2024-05-21,0.03424187347472718
2024-05-22,-0.013747867811565229
2024-05-23,0.010625410415868064
2024-05-24,-0.013236335392203924
2024-05-25,0.005984006837891798
2024-05-26,0.020447066274494885
2024-05-27,0.017279442451079374
2024-05-28,-0.013296607756030476
2024-05-29,-0.020066320442424512
2024-05-30,-0.0043438931992773044
2024-05-31,0.0035168216840502087
2024-06-01,0.014141485892959826
2024-06-02,-0.00847135927884124
2024-06-03,-0.0038368778068711418
2024-06-04,0.01224693121792586
2024-06-05,0.013572433260235606
2024-06-06,-0.0136261576231963
2024-06-07,-0.03488734358684775
2024-06-08,0.0006308874002707299
2024-06-09,0.006779189544245501
2024-06-10,-0.010574014146293997
2024-06-11,-0.04592308012417712
2024-06-12,0.01751895888957078
2024-06-13,-0.025378125970065946
2024-06-14,0.003168011430681794
2024-06-15,0.024503138996214258
2024-06-16,0.015429295002475696
2024-06-17,-0.03015678941117861
2024-06-18,-0.007887929643914382
2024-06-19,0.021720130807989513
2024-06-20,-0.013558805157003362
2024-06-21,0.0014208618736464285
2024-06-22,-0.006047141456727134
2024-06-23,-0.02180421377772701
2024-06-24,-0.019995095208515723
2024-06-25,0.013363963957398806
2024-06-26,-0.007526226555239823
2024-06-27,0.0223545777563241
2024-06-28,-0.02065854031739267
2024-06-29,-0.00019806905467367741
2024-06-30,0.017765182101838528
2024-07-01,0.0021708806286613314
2024-07-02,-0.0069722194841920215
2024-07-03,-0.03613149037734886
2024-07-04,-0.07239623520151972
2024-07-05,-0.023873895979977133
2024-07-06,0.029440346500360093
2024-07-07,-0.045608825587177826
2024-07-08,0.03049945952793487
2024-07-09,0.015006640664742665
2024-07-10,0.01246259146908213
2024-07-11,-0.0006085771524413364
2024-07-12,0.010911055279745563
2024-07-13,0.013732565354943382
2024-07-14,0.021050106325543716
2024-07-15,0.0756682020158721
2024-07-16,-0.013193469233778732
2024-07-17,-0.0159026492788078
2024-07-18,0.011067820433664055
2024-07-19,0.023196240831611536
2024-07-20,0.003868103950767088
2024-07-21,0.0049186148294897425
2024-07-22,-0.027197137968854812
2024-07-23,0.012084550339342526
2024-07-24,-0.04183132330756956
2024-07-25,-0.04852986825503891
2024-07-26,0.031981885880926875
2024-07-27,-0.008651992126869734
2024-07-28,0.007345926636807887
2024-07-29,0.015000836945357587
2024-07-30,-0.012609873928464688
2024-07-31,-0.01444857310697567
2024-08-01,-0.009201015429318393
2024-08-02,-0.06732685619396284
2024-08-03,-0.02767149249716494
2024-08-04,-0.07473578631090383
2024-08-05,-0.10020575290203382
2024-08-06,0.01717585219975959
2024-08-07,-0.049673947786168404
2024-08-08,0.14840580649003665
2024-08-09,-0.03121250061300085
2024-08-10,0.004009971491242048
2024-08-11,-0.021751054706288353
2024-08-12,0.0670437834865365
2024-08-13,-0.007619940833063277
2024-08-14,-0.015074713930707695
2024-08-15,-0.03485922591835067
2024-08-16,0.008987583355268836
2024-08-17,0.008237105726658145
2024-08-18,-0.00045503000041835495
2024-08-19,0.009164158253623267
2024-08-20,-0.024342815448445854
2024-08-21,0.02265299333570292
2024-08-22,-0.003208978571182075
2024-08-23,0.05394518732020126
2024-08-24,0.0017879260896347393
2024-08-25,-0.007305556877908126
2024-08-26,-0.024668333251928187
2024-08-27,-0.08302340092495786
2024-08-28,0.02834351973360194
2024-08-29,0.00014918325787260933
2024-08-30,-0.0011747515310726042
2024-08-31,-0.004920466505769938
2024-09-01,-0.034014349489517204
2024-09-02,0.04542394894641233
2024-09-03,-0.04632577672207194
2024-09-04,0.011721576032903469
2024-09-05,-0.03317283105091118
2024-09-06,-0.06075888100671323
2024-09-07,0.022587006825558698
2024-09-08,0.010195557730363625
2024-09-09,0.026635352920471922
2024-09-10,0.013185970725884122
2024-09-11,-0.020815155801287455
2024-09-12,0.009376782595058808
2024-09-13,0.03379882152498004
2024-09-14,-0.009424724345186375
2024-09-15,-0.04039471590968735
2024-09-16,-0.011036044683605084
2024-09-17,0.020225853753695455
2024-09-18,0.011966155926492306
2024-09-19,0.04009875947956032
2024-09-20,0.039078907942797114
2024-09-21,0.021391493792606076
2024-09-22,-0.012613314361003103
2024-09-23,0.025430636221980274
2024-09-24,0.0021931251720292977
2024-09-25,-0.028242759218479185
2024-09-26,0.020474339471486358
2024-09-27,0.024200548885121798
2024-09-28,-0.006810923232421495
2024-09-29,-0.006794350426726936
2024-09-30,-0.021164662339909768
2024-10-01,-0.059215476810716816
2024-10-02,-0.03417400898294953
2024-10-03,-0.006528083382423278
2024-10-04,0.027663174452933648
