Date,Daily Return
2024-01-02,-0.045226085827707374
2024-01-03,-0.11786619942703902
2024-01-04,0.03275109094237205
2024-01-05,-0.03556333578538318
2024-01-06,-0.027909042263577155
2024-01-07,-0.03320168217749542
2024-01-08,0.05231653082560528
2024-01-09,-0.04340563326004121
2024-01-10,0.11392231056533153
2024-01-11,0.03280371178304442
2024-01-12,-0.06807427319758352
2024-01-13,0.020479932817764723
2024-01-14,-0.049871211909750524
2024-01-15,0.008376584742934234
2024-01-16,0.00026749671537040776
2024-01-17,-0.04220790234354588
2024-01-18,-0.03063122750884628
2024-01-19,-0.030217699512311458
2024-01-20,0.03170330493170703
2024-01-21,-0.0035599457065006446
2024-01-22,-0.0468309900200522
2024-01-23,-0.028894168698551437
2024-01-24,0.019602570402508235
2024-01-25,-0.008229366662729776
2024-01-26,0.036544372926177404
2024-01-27,0.03822167035933499
2024-01-28,0.0015875541923335845
2024-01-29,0.030269246497212743
2024-01-30,-0.016340952235611272
2024-01-31,-0.016812417254061796
2024-02-01,0.031331212152470034
2024-02-02,-0.0157037817210276
2024-02-03,-0.017383629874533346
2024-02-04,-0.013446152780074105
2024-02-05,0.006985300969907682
2024-02-06,0.033952666269975396
2024-02-07,0.03444114080116156
2024-02-08,0.0010305809081097017
2024-02-09,0.022371984714643967
2024-02-10,-0.004844906399119386
2024-02-11,-0.016457250285376257
2024-02-12,0.05517909362256579
2024-02-13,-0.03103997763640265
2024-02-14,0.043569085730791324
2024-02-15,-0.0010607927584285193
2024-02-16,0.07057874899685301
2024-02-17,-0.025222013287921285
2024-02-18,0.07564917446643005
2024-02-19,-0.0025316478354349137
2024-02-20,0.029818324076015257
2024-02-21,-0.07340369855987694
2024-02-22,0.04263981474632317
2024-02-23,-0.0034336040222270325
2024-02-24,0.007061966837461187
2024-02-25,0.0033359047749075277
2024-02-26,0.06115647073708552
2024-02-27,-0.02899440566239897
2024-02-28,-0.01738197225930871
2024-02-29,-0.009382437931238052
2024-03-01,0.023808687537289153
2024-03-02,0.06770257982427785
2024-03-03,-0.0047785186243721745
2024-03-04,0.05326830404359484
2024-03-05,-0.09865138394462147
2024-03-06,0.0803339664131466
2024-03-07,0.039560218640064315
2024-03-08,-0.028824122228862548
2024-03-09,0.02727423580878363
2024-03-10,0.06232406248971123
2024-03-11,0.010497612131977307
2024-03-12,-0.049903967978527586
2024-03-13,0.07591094608136983
2024-03-14,-0.03894192371948024
2024-03-15,-0.06647957705324592
2024-03-16,-0.08526797354883042
2024-03-17,0.04349238324892868
2024-03-18,-0.05357734292002381
2024-03-19,-0.09548090841109047
2024-03-20,0.08265995112344782
2024-03-21,-0.014201646810520052
2024-03-22,-0.02474639002175294
2024-03-23,0.010723005560163257
2024-03-24,0.031150688227298495
2024-03-25,0.0339381733503723
2024-03-26,0.0004333149896651456
2024-03-27,-0.03540017885878233
2024-03-28,-0.006733451323920114
2024-03-29,-0.010585262290327413
2024-03-30,-0.011022248781390909
2024-03-31,0.023327426073283863
2024-04-01,-0.05194680756777115
2024-04-02,-0.05402676563294495
2024-04-03,-0.004786189301374311
2024-04-04,0.011029848777428963
2024-04-05,-0.022694892317836057
2024-04-06,0.014366660945750898
2024-04-07,0.015562442506828145
2024-04-08,0.03792756495820049
2024-04-09,-0.05139760686358097
2024-04-10,-0.011434766927235773
2024-04-11,-0.010047795365138779
2024-04-12,-0.12715734276933566
2024-04-13,-0.14550312267490362
2024-04-14,0.08713553222201553
2024-04-15,-0.006232890704971794
2024-04-16,-0.0064881685520766785
2024-04-17,-0.0499276343528382
2024-04-18,0.012518517963361342
2024-04-19,-0.0040316014389412125
2024-04-20,0.0957002606127868
2024-04-21,-0.0335469567684058
2024-04-22,0.041511266084425014
2024-04-23,-0.019605332706971512
2024-04-24,-0.032561246210083605
2024-04-25,0.022403038337750925
2024-04-26,-0.024742093209195626
2024-04-27,0.04197471256918894
2024-04-28,-0.01470952891181021
2024-04-29,-0.022997953194558995
2024-04-30,-0.053582605046756826
2024-05-01,0.03695507185408076
2024-05-02,0.04147880367780177
2024-05-03,0.017290513339030644
2024-05-04,-0.004856448044765482
2024-05-05,0.006699691365012139
2024-05-06,-0.03211895176790869
2024-05-07,-0.0239826254993043
2024-05-08,-0.017323766866089385
2024-05-09,0.01912282855929459
2024-05-10,-0.03276546530803526
2024-05-11,0.005575988682645194
2024-05-12,-0.006761847261252951
2024-05-13,-0.011743748153435818
2024-05-14,-0.0211396839065221
2024-05-15,0.057936050913465875
2024-05-16,0.011125663368698246
2024-05-17,0.027992012092941998
2024-05-18,-0.0059570657369890645
2024-05-19,-0.036942993420450265
2024-05-20,0.09823902289671493
2024-05-21,-0.02832066658242194
2024-05-22,-0.008558867296972417
2024-05-23,0.02662156718447095
2024-05-24,-0.025501424196662792
2024-05-25,0.008880545293170838
2024-05-26,-0.018662734895422806
2024-05-27,0.03846965100945776
2024-05-28,-0.0160875740631492
2024-05-29,-0.024157536691656434
2024-05-30,-0.02457357902599111
2024-05-31,-0.0026046195559146224
2024-06-01,0.005384163303888689
2024-06-02,-0.012066774246657697
2024-06-03,0.021025173535218267
2024-06-04,0.015210674886970033
2024-06-05,0.01330895767820639
2024-06-06,0.0012723314987381773
2024-06-07,-0.08063177416058409
2024-06-08,-0.025794110309817042
2024-06-09,0.007993700204462773
2024-06-10,-0.008055508241398335
2024-06-11,-0.04964760519673983
2024-06-12,0.0430531673645842
2024-06-13,-0.06141658633797498
2024-06-14,-0.02204391747003387
2024-06-15,0.04376065594660283
2024-06-16,0.003135581949193389
2024-06-17,-0.05621061662053839
2024-06-18,-0.04631574415573503
2024-06-19,0.034115820578241696
2024-06-20,-0.004838618746324519
2024-06-21,-0.008649992099989179
2024-06-22,0.004514091134289799
2024-06-23,-0.017020533031261942
2024-06-24,-0.00041159526295908577
2024-06-25,0.011453242711094713
2024-06-26,-0.028659420963426663
2024-06-27,0.027264554576037714
2024-06-28,-0.02536474631727459
2024-06-29,-0.00890567736391945
2024-06-30,0.02379794181022965
2024-07-01,-0.00397863119547015
2024-07-02,0.023070459533752086
2024-07-03,-0.0701391311614109
2024-07-04,-0.06733721933511105
2024-07-05,-0.05482105406166804
2024-07-06,0.08323838914683779
2024-07-07,-0.05765677263377378
2024-07-08,0.050658280200649664
2024-07-09,-0.001483159492101982
2024-07-10,0.02410777998928837
2024-07-11,-0.02890870750403396
2024-07-12,0.018074362826124846
2024-07-13,0.047806599868114086
2024-07-14,-0.001157291220704404
2024-07-15,0.035182866348901776
2024-07-16,-0.011225295173563521
2024-07-17,-0.00585486028663007
2024-07-18,-0.043656587205579855
2024-07-19,0.03273285009889593
2024-07-20,0.015707068359535725
2024-07-21,0.011464911678564782
2024-07-22,-0.03221829034766188
2024-07-23,0.0046080106158208345
2024-07-24,-0.02923444370726025
2024-07-25,-0.03895186747486379
2024-07-26,0.03555582280667369
2024-07-27,0.005771373708518324
2024-07-28,-0.017823188034403525
2024-07-29,0.004583890720832873
2024-07-30,-0.010715429558176282
2024-07-31,-0.01875417360252285
2024-08-01,-0.008187085581790488
2024-08-02,-0.048753319899424885
2024-08-03,-0.028001751204271397
2024-08-04,-0.07429580386116974
2024-08-05,-0.08525670146232966
2024-08-06,0.0592155221437336
2024-08-07,-0.039905526999331475
2024-08-08,0.10297463106774307
2024-08-09,-0.022876066149001062
2024-08-10,0.009411129860232181
2024-08-11,-0.05341673051126239
2024-08-12,0.0570361265160797
2024-08-13,-0.009381321742547244
2024-08-14,0.003940538061226295
2024-08-15,-0.052698829135959135
2024-08-16,0.006222632387520521
2024-08-17,0.015050912378316683
2024-08-18,0.003369260878385072
2024-08-19,0.04496080560605975
2024-08-20,0.07437743061234126
2024-08-21,0.13708481616633317
2024-08-22,0.01248204395852226
2024-08-23,0.011790660562494226
2024-08-24,0.06303184123117234
2024-08-25,-0.0838126888217523
2024-08-26,-0.04056145660426613
2024-08-27,-0.07336806606962865
2024-08-28,-0.062399228004902496
2024-08-29,-0.02717928679616588
2024-08-30,-0.009475957274515223
2024-08-31,-0.0024059326756460386
2024-09-01,-0.04217992873848053
2024-09-02,0.021401060393415605
2024-09-03,-0.03175258198508868
2024-09-04,-0.04274915202338414
2024-09-05,-0.032273550050599065
2024-09-06,-0.0071843572934543465
2024-09-07,0.009395228582344206
2024-09-08,0.017153634766300385
2024-09-09,0.018240461652663686
2024-09-10,-0.006563713752435141
2024-09-11,-0.009601459446929583
2024-09-12,0.0055605842315007425
2024-09-13,0.01017990763319454
2024-09-14,-0.01027351293156864
2024-09-15,0.01298578460326838
2024-09-16,-0.016941101212395338
2024-09-17,0.01026708563196399
2024-09-18,0.013569660848894882
2024-09-19,0.032612020915920636
2024-09-20,0.004698165984512448
2024-09-21,0.021350044577744143
2024-09-22,-0.021057835849860762
2024-09-23,0.014140695745639809
2024-09-24,0.007173737030226945
2024-09-25,0.002578103028773482
2024-09-26,0.0368002019545004
2024-09-27,0.020709511429670924
2024-09-28,-0.023549093647286412
2024-09-29,-0.005052460962989613
2024-09-30,-0.06051458667406873
2024-10-01,-0.04926536176388441
2024-10-02,-0.0034775920839829055
2024-10-03,0.003519045367178286
2024-10-04,0.019432951247203345
2024-10-05,-0.011599076770928751
2024-10-06,0.008365679874531962
2024-10-07,-0.017939134253673217
2024-10-08,0.0035143982656207218
2024-10-09,-0.017470602230372778
2024-10-10,0.0014257609255559078
2024-10-11,0.009329588790285781
2024-10-12,-0.0030374608225594013
2024-10-13,-0.01190831089351363
2024-10-14,0.021733393841942394
2024-10-15,-0.012201585217294975
2024-10-16,0.0029127410901255146
2024-10-17,-0.022958301484287125
2024-10-18,0.010639734987306415
2024-10-19,0.008248435886150096
2024-10-20,0.03399421522494306
2024-10-21,-0.03212445545657272
2024-10-22,-0.01603465026334938
2024-10-23,-0.031233639708217797
2024-10-24,0.004595319718150304
2024-10-25,-0.0971192542268543
2024-10-26,0.022672651977869496
2024-10-27,0.004835469243625656
2024-10-28,-0.015035779868728616
2024-10-29,0.02798320385065267
2024-10-30,-0.005631362742392287
2024-10-31,-0.03610503968381251
2024-11-01,-0.008064714004340723
2024-11-02,-0.014188641441165939
2024-11-03,-0.0406272594131063
2024-11-04,-0.030712879406995075
2024-11-05,0.04218053903590224
2024-11-06,0.09879265280287197
2024-11-07,0.030997271021280692
2024-11-08,0.14050256455806465
2024-11-09,-0.017579451884056407
2024-11-10,0.055061235940774944
2024-11-11,0.04479136381911264
2024-11-12,-0.05709790343849375
